position,velocity,acceleration
-575.5123904451776,20.0,-1.819322470453244e-15
-573.1123904451777,20.0,-0.00013396626238057632
-570.7123904451777,19.999983924048514,-0.00027930266585835553
-568.3123923742919,19.999950407728612,-0.0004339425427342917
-565.9123983253645,19.999898334623484,-0.0005959150124858846
-563.5124105252097,19.999826824821987,-0.0007633444085830082
-561.1124313062311,19.99973522349296,-0.0009344495546290106
-558.7124630794119,19.999623089546404,-0.0011075428880633845
-556.3125083086663,19.999490184399836,-0.0012810294317386695
-553.9125694865384,19.999336460868026,-0.0014534056154896684
-551.5126491112342,19.999162052194166,-0.0016232579514751406
-549.1127496649709,19.99896726123999,-0.0017892615682726263
-546.7128735936221,19.998752549851798,-0.0019501786101148225
-544.3130232876399,19.998518528418582,-0.0021048565083049116
-541.9132010642297,19.998265945637584,-0.0022522261329416533
-539.5134091507532,19.99799567850163,-0.0023912998335844544
-537.113649669333,19.9977087225216,-0.002521169377946198
-534.7139246226304,19.997406182196247,-0.0026410037981611065
-532.3142358807669,19.997089261740467,-0.0027500471544152157
-529.914585169358,19.996759256081937,-0.0028476162257149275
-527.5149740586282,19.99641754213485,-0.002933098137797716
-525.115403953572,19.996065570358315,-0.00300594793806507
-522.715876085129,19.995704856605748,-0.0030656861271668306
-520.3163915023364,19.995336974270487,-0.003111896156941706
-517.916951065424,19.994963546731654,-0.003144221903870747
-515.5175554398162,19.99458624010319,-0.0031623651270708706
-513.1182050910038,19.99420675628794,-0.0031660829194738492
-510.7189002802493,19.993826826337603,-0.003155185160422554
-508.31964106108876,19.99344820411835,-0.003129531977515073
-505.9204272765946,19.99307266028105,-0.003089031225052746
-503.52125855736085,19.992701976534043,-0.0030336359860699985
-501.12213432017677,19.992337940215716,-0.002963342104348428
-498.7230537673509,19.991982339163194,-0.002878185752397856
-496.3240158866513,19.991636956872906,-0.002778241040933918
-493.92501945182653,19.991303567947995,-0.0026636176747668267
-491.52606302367275,19.99098393382702,-0.00253445865970264
-489.1271449516135,19.990679798787856,-0.002390938064449146
-486.72826337575896,19.99039288622012,-0.002233258841116013
-484.3294162294125,19.990124895159187,-0.002061650707425581
-481.93060124199343,19.989877497074296,-0.0018763680933118144
-479.5318159423445,19.9896523329031,-0.0016776881541702628
-477.13305766239614,19.989451010324597,-0.0014659088525873192
-474.7343235411572,19.989275101262287,-0.0012413471100212587
-472.33561052900575,19.989126139609084,-0.0010043370294942904
-469.9369153922527,19.989005619165546,-0.0007552281900416786
-467.53823471795283,19.988914991782742,-0.0004943840133224695
-465.1395649189389,19.988855665701145,-0.00022218020246797467
-462.7409022390548,19.988829004076848,6.0996747011187964e-05
-460.34224275856553,19.98883632368649,0.00035475096473226454
-457.94358239972314,19.988878893802255,0.0006586785520816755
-455.5449169324669,19.988957935228505,-0.005773581527048648
-453.1462419802395,19.988265105445258,-0.00602951665272262
-450.7476501675861,19.987541563446932,-0.006171607042895042
-448.3491451799724,19.986800970601784,-0.006205487564685191
-445.9507290635002,19.98605631209402,-0.006138108141038692
-443.5524023060489,19.985319739117095,-0.005976955409178824
-441.1541639373549,19.984602504467993,-0.005729521424769026
-438.75601163681876,19.98391496189702,-0.005402644568264495
-436.3579418413911,19.98326664454883,-0.0050020027439795535
-433.95994984404524,19.982666404219554,-0.0045318649248255695
-431.5620298755389,19.982122580428573,-0.003994984408151906
-429.16417516588746,19.981643182299596,-0.003392636479814408
-426.7663779840115,19.98123606592202,-0.002724667587111879
-424.3686296561009,19.980909105811566,-0.0019897098484729973
-421.9709205634035,19.98067034062975,-0.0011854215604835616
-419.573240122528,19.98052809004249,-0.00030865576430986384
-417.1755767517229,19.980491051350775,0.0006444187675978718
-414.7779178255608,19.980568381602886,0.001678012744039873
-412.38024961976845,19.98076974313217,0.0027965287430091177
